Transaction ID,Date,Month,Quarter,Customer ID,SKU,Product Name,Category,Brand,Channel,Region,Quantity,Unit Price ($),Discount (%),Discount Amount ($),Revenue ($),COGS ($),Gross Profit ($),Payment Method,Order Status
TXN-100409,2023-08-23,August,Q3,CUST-4756,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Website,UK,3,24.9,10,7.47,67.23,64.56,2.67,Buy Now Pay Later,Cancelled
TXN-100410,2023-08-01,August,Q3,CUST-1612,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Mobile App,West,4,194.87,0,0.0,779.48,315.16,464.32,Buy Now Pay Later,Cancelled
TXN-100411,2023-10-16,October,Q4,CUST-4193,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Website,UK,1,78.84,0,0.0,78.84,47.68,31.16,PayPal,Cancelled
TXN-100412,2023-07-16,July,Q3,CUST-3682,SKU-1022,Blender,Home & Kitchen,CozyCraft,Social Commerce,West,4,26.7,0,0.0,106.8,49.08,57.72,Buy Now Pay Later,Returned
TXN-100413,2023-07-26,July,Q3,CUST-1589,SKU-1002,Smart Watch,Electronics,SoundWave,Social Commerce,Northeast,2,65.43,0,0.0,130.86,77.38,53.48,Apple Pay,Completed
TXN-100414,2023-09-01,September,Q3,CUST-4771,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Marketplace,Midwest,2,144.95,0,0.0,289.9,154.38,135.52,Credit Card,Completed
TXN-100415,2023-09-09,September,Q3,CUST-4515,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Website,UK,3,160.35,0,0.0,481.05,217.41,263.64,Debit Card,Completed
TXN-100416,2023-06-14,June,Q2,CUST-2103,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Social Commerce,West,4,160.35,20,128.28,513.12,289.88,223.24,Credit Card,Completed
TXN-100417,2023-07-28,July,Q3,CUST-4034,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Social Commerce,UK,2,174.23,20,69.69,278.77,147.9,130.87,Buy Now Pay Later,Completed
TXN-100418,2023-06-09,June,Q2,CUST-3906,SKU-1003,Portable Charger,Electronics,TechPro,Social Commerce,Southeast,2,154.03,0,0.0,308.06,153.58,154.48,Buy Now Pay Later,Cancelled
TXN-100419,2023-04-13,April,Q2,CUST-4428,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Website,Southeast,2,53.26,0,0.0,106.52,73.28,33.24,Credit Card,Returned
TXN-100420,2023-04-12,April,Q2,CUST-2122,SKU-1003,Portable Charger,Electronics,TechPro,Marketplace,UK,3,154.03,15,69.31,392.78,230.37,162.41,Apple Pay,Cancelled
TXN-100421,2023-01-16,January,Q1,CUST-1990,SKU-1025,Knife Set,Home & Kitchen,CozyCraft,Marketplace,Southwest,1,218.05,15,32.71,185.34,74.48,110.86,Buy Now Pay Later,Returned
TXN-100422,2023-10-10,October,Q4,CUST-2432,SKU-1011,Graphic Tee,Apparel,UrbanThread,Marketplace,Southeast,4,67.56,10,27.02,243.22,172.84,70.38,PayPal,Completed
TXN-100423,2023-01-26,January,Q1,CUST-1667,SKU-1018,Sneakers,Apparel,FitForm,Mobile App,UK,1,103.56,5,5.18,98.38,44.58,53.8,Debit Card,Completed
TXN-100424,2023-11-30,November,Q4,CUST-2677,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,UK,2,93.88,0,0.0,187.76,106.22,81.54,Credit Card,Returned
TXN-100425,2023-01-05,January,Q1,CUST-1916,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,West,2,81.6,10,16.32,146.88,58.64,88.24,PayPal,Completed
TXN-100426,2023-06-28,June,Q2,CUST-2880,SKU-1027,Storage Bins,Home & Kitchen,HomeEase,Marketplace,Southeast,4,34.48,20,27.58,110.34,76.96,33.38,Apple Pay,Completed
TXN-100427,2023-02-22,February,Q1,CUST-1030,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Marketplace,West,4,93.88,10,37.55,337.97,212.44,125.53,Buy Now Pay Later,Cancelled
TXN-100428,2023-02-25,February,Q1,CUST-2973,SKU-1018,Sneakers,Apparel,FitForm,Website,Midwest,3,103.56,15,46.6,264.08,133.74,130.34,PayPal,Completed
TXN-100429,2023-12-31,December,Q4,CUST-4900,SKU-1017,Baseball Cap,Apparel,FitForm,Marketplace,Southeast,3,56.33,15,25.35,143.64,124.35,19.29,Debit Card,Cancelled
TXN-100430,2023-11-04,November,Q4,CUST-2655,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Marketplace,Canada,2,78.84,0,0.0,157.68,95.36,62.32,Debit Card,Completed
TXN-100431,2023-05-13,May,Q2,CUST-4714,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Social Commerce,Southwest,4,93.41,0,0.0,373.64,256.2,117.44,Apple Pay,Completed
TXN-100432,2023-04-24,April,Q2,CUST-3811,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Social Commerce,Canada,2,26.61,0,0.0,53.22,21.28,31.94,PayPal,Cancelled
TXN-100433,2023-12-03,December,Q4,CUST-4590,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Mobile App,Midwest,2,160.35,20,64.14,256.56,144.94,111.62,Credit Card,Returned
TXN-100434,2023-10-14,October,Q4,CUST-4124,SKU-1008,LED Desk Lamp,Electronics,TechPro,Mobile App,Canada,3,81.6,15,36.72,208.08,87.96,120.12,PayPal,Completed
TXN-100435,2023-06-07,June,Q2,CUST-2722,SKU-1014,Wool Sweater,Apparel,StyleCo,Marketplace,Midwest,3,143.8,0,0.0,431.4,186.45,244.95,PayPal,Cancelled
TXN-100436,2023-03-02,March,Q1,CUST-2927,SKU-1018,Sneakers,Apparel,FitForm,Website,UK,4,103.56,20,82.85,331.39,178.32,153.07,Buy Now Pay Later,Cancelled
TXN-100437,2023-04-10,April,Q2,CUST-3049,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Website,UK,1,189.99,5,9.5,180.49,63.51,116.98,Apple Pay,Cancelled
TXN-100438,2023-03-19,March,Q1,CUST-1562,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Mobile App,Midwest,4,160.35,0,0.0,641.4,289.88,351.52,Apple Pay,Cancelled
TXN-100439,2023-04-03,April,Q2,CUST-4190,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Website,Southwest,2,124.77,0,0.0,249.54,139.28,110.26,PayPal,Completed
TXN-100440,2023-08-20,August,Q3,CUST-2120,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Mobile App,UK,1,24.9,0,0.0,24.9,21.52,3.38,Debit Card,Cancelled
TXN-100441,2023-02-15,February,Q1,CUST-1530,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Social Commerce,Canada,2,78.84,5,7.88,149.8,95.36,54.44,Apple Pay,Returned
TXN-100442,2023-01-03,January,Q1,CUST-1154,SKU-1027,Storage Bins,Home & Kitchen,HomeEase,Mobile App,Canada,4,34.48,5,6.9,131.02,76.96,54.06,PayPal,Completed
TXN-100443,2023-12-13,December,Q4,CUST-1016,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Mobile App,Southeast,2,24.9,0,0.0,49.8,43.04,6.76,PayPal,Completed
TXN-100444,2023-09-15,September,Q3,CUST-3411,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,Southeast,1,81.6,5,4.08,77.52,29.32,48.2,Credit Card,Completed
TXN-100445,2023-09-24,September,Q3,CUST-3442,SKU-1019,Canvas Tote Bag,Apparel,UrbanThread,Marketplace,Southwest,3,160.35,5,24.05,457.0,217.41,239.59,Debit Card,Completed
TXN-100446,2023-04-07,April,Q2,CUST-1675,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Social Commerce,Northeast,3,230.34,20,138.2,552.82,224.04,328.78,Debit Card,Completed
TXN-100447,2023-01-12,January,Q1,CUST-3415,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Mobile App,Northeast,2,99.34,0,0.0,198.68,74.7,123.98,PayPal,Completed
TXN-100448,2023-10-01,October,Q4,CUST-3552,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Website,West,3,118.07,20,70.84,283.37,119.1,164.27,Credit Card,Completed
TXN-100449,2023-12-20,December,Q4,CUST-1474,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Social Commerce,Southwest,1,93.41,0,0.0,93.41,64.05,29.36,Apple Pay,Completed
TXN-100450,2023-12-26,December,Q4,CUST-1627,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Mobile App,Canada,3,98.58,5,14.79,280.95,157.71,123.24,Credit Card,Completed
TXN-100451,2023-09-24,September,Q3,CUST-2105,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Mobile App,Southwest,1,106.06,15,15.91,90.15,33.42,56.73,Credit Card,Cancelled
TXN-100452,2023-02-28,February,Q1,CUST-4214,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Website,Southwest,1,99.34,0,0.0,99.34,37.35,61.99,Debit Card,Cancelled
TXN-100453,2023-09-25,September,Q3,CUST-4985,SKU-1012,Hoodie,Apparel,UrbanThread,Mobile App,Midwest,3,16.95,20,10.17,40.68,29.28,11.4,Apple Pay,Completed
TXN-100454,2023-09-12,September,Q3,CUST-4728,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,Canada,1,35.11,10,3.51,31.6,24.87,6.73,Apple Pay,Completed
TXN-100455,2023-12-10,December,Q4,CUST-1364,SKU-1015,Denim Jacket,Apparel,UrbanThread,Website,UK,1,51.98,0,0.0,51.98,33.04,18.94,Buy Now Pay Later,Returned
TXN-100456,2023-09-19,September,Q3,CUST-1307,SKU-1009,Phone Stand,Electronics,PixelEdge,Website,Midwest,1,133.99,20,26.8,107.19,73.49,33.7,Debit Card,Returned
TXN-100457,2023-01-26,January,Q1,CUST-1408,SKU-1018,Sneakers,Apparel,FitForm,Mobile App,UK,3,103.56,5,15.53,295.15,133.74,161.41,Credit Card,Completed
TXN-100458,2023-03-01,March,Q1,CUST-1389,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Website,Northeast,3,53.95,5,8.09,153.76,105.6,48.16,Debit Card,Completed
TXN-100459,2023-11-15,November,Q4,CUST-2098,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Website,Midwest,3,98.51,5,14.78,280.75,165.51,115.24,PayPal,Completed
TXN-100460,2023-08-22,August,Q3,CUST-2113,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Canada,4,124.26,5,24.85,472.19,210.48,261.71,Apple Pay,Returned
TXN-100461,2023-03-09,March,Q1,CUST-3851,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Website,UK,2,93.41,0,0.0,186.82,128.1,58.72,Debit Card,Completed
TXN-100462,2023-10-19,October,Q4,CUST-3778,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Social Commerce,Southeast,4,106.06,20,84.85,339.39,133.68,205.71,Buy Now Pay Later,Returned
TXN-100463,2023-01-15,January,Q1,CUST-4533,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Mobile App,Southwest,3,89.62,10,26.89,241.97,114.39,127.58,Apple Pay,Completed
TXN-100464,2023-02-02,February,Q1,CUST-2071,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Marketplace,Northeast,4,106.06,0,0.0,424.24,133.68,290.56,Buy Now Pay Later,Cancelled
TXN-100465,2023-06-23,June,Q2,CUST-3126,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Website,Southwest,2,99.34,15,29.8,168.88,74.7,94.18,Debit Card,Returned
TXN-100466,2023-10-13,October,Q4,CUST-4653,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,Northeast,4,26.7,0,0.0,106.8,49.08,57.72,Debit Card,Cancelled
TXN-100467,2023-03-26,March,Q1,CUST-1306,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Social Commerce,Midwest,4,54.64,20,43.71,174.85,81.28,93.57,Debit Card,Completed
TXN-100468,2023-04-25,April,Q2,CUST-3254,SKU-1017,Baseball Cap,Apparel,FitForm,Social Commerce,Southwest,1,56.33,10,5.63,50.7,41.45,9.25,Debit Card,Completed
TXN-100469,2023-10-21,October,Q4,CUST-2835,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Website,UK,4,124.77,20,99.82,399.26,278.56,120.7,Apple Pay,Returned
TXN-100470,2023-12-01,December,Q4,CUST-1072,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Website,Southwest,1,24.9,5,1.25,23.65,21.52,2.13,Apple Pay,Completed
TXN-100471,2023-02-16,February,Q1,CUST-4243,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Marketplace,West,1,98.58,20,19.72,78.86,52.57,26.29,Buy Now Pay Later,Completed
TXN-100472,2023-07-06,July,Q3,CUST-4380,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Website,UK,4,93.41,0,0.0,373.64,256.2,117.44,Debit Card,Returned
TXN-100473,2023-12-03,December,Q4,CUST-2488,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Social Commerce,Northeast,4,98.51,15,59.11,334.93,220.68,114.25,Credit Card,Completed
TXN-100474,2023-11-21,November,Q4,CUST-4950,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Marketplace,West,3,76.53,0,0.0,229.59,158.88,70.71,Buy Now Pay Later,Completed
TXN-100475,2023-03-26,March,Q1,CUST-3016,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Mobile App,UK,1,144.95,0,0.0,144.95,77.19,67.76,Apple Pay,Completed
TXN-100476,2023-03-03,March,Q1,CUST-4810,SKU-1016,Yoga Pants,Apparel,UrbanThread,Social Commerce,Southeast,2,205.4,0,0.0,410.8,141.8,269.0,Apple Pay,Completed
TXN-100477,2023-08-01,August,Q3,CUST-1190,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Website,UK,3,94.76,0,0.0,284.28,236.46,47.82,Apple Pay,Returned
TXN-100478,2023-01-03,January,Q1,CUST-3172,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Website,West,2,197.52,5,19.75,375.29,133.08,242.21,Apple Pay,Cancelled
TXN-100479,2023-10-24,October,Q4,CUST-1711,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,Northeast,2,54.64,15,16.39,92.89,40.64,52.25,Apple Pay,Cancelled
TXN-100480,2023-07-16,July,Q3,CUST-2714,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Mobile App,Midwest,3,77.67,10,23.3,209.71,84.36,125.35,Apple Pay,Completed
TXN-100481,2023-03-10,March,Q1,CUST-1565,SKU-1018,Sneakers,Apparel,FitForm,Social Commerce,West,4,103.56,20,82.85,331.39,178.32,153.07,Buy Now Pay Later,Completed
TXN-100482,2023-10-11,October,Q4,CUST-3591,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Mobile App,Southeast,3,144.95,15,65.23,369.62,231.57,138.05,Debit Card,Cancelled
TXN-100483,2023-06-26,June,Q2,CUST-4773,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Mobile App,Canada,3,94.76,15,42.64,241.64,236.46,5.18,Debit Card,Cancelled
TXN-100484,2023-03-01,March,Q1,CUST-4116,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,West,3,196.28,15,88.33,500.51,215.19,285.32,Apple Pay,Cancelled
TXN-100485,2023-10-01,October,Q4,CUST-2171,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Social Commerce,UK,4,36.35,15,21.81,123.59,120.08,3.51,Credit Card,Cancelled
TXN-100486,2023-03-16,March,Q1,CUST-1217,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Website,Southeast,1,113.18,5,5.66,107.52,39.01,68.51,PayPal,Completed
TXN-100487,2023-02-01,February,Q1,CUST-3828,SKU-1018,Sneakers,Apparel,FitForm,Marketplace,Southeast,3,103.56,0,0.0,310.68,133.74,176.94,Buy Now Pay Later,Completed
TXN-100488,2023-11-12,November,Q4,CUST-4555,SKU-1022,Blender,Home & Kitchen,CozyCraft,Mobile App,Canada,4,26.7,0,0.0,106.8,49.08,57.72,Buy Now Pay Later,Returned
TXN-100489,2023-12-07,December,Q4,CUST-1192,SKU-1015,Denim Jacket,Apparel,UrbanThread,Social Commerce,Southwest,3,51.98,15,23.39,132.55,99.12,33.43,Apple Pay,Completed
TXN-100490,2023-05-09,May,Q2,CUST-1831,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Social Commerce,UK,1,98.58,0,0.0,98.58,52.57,46.01,Debit Card,Completed
TXN-100491,2023-04-10,April,Q2,CUST-2204,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Social Commerce,Southeast,2,78.84,20,31.54,126.14,95.36,30.78,Credit Card,Completed
TXN-100492,2023-01-21,January,Q1,CUST-2755,SKU-1011,Graphic Tee,Apparel,UrbanThread,Marketplace,West,1,67.56,5,3.38,64.18,43.21,20.97,PayPal,Completed
TXN-100493,2023-06-19,June,Q2,CUST-2910,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,Northeast,3,35.11,0,0.0,105.33,74.61,30.72,Debit Card,Completed
TXN-100494,2023-11-17,November,Q4,CUST-3521,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Marketplace,Southwest,1,77.67,20,15.53,62.14,28.12,34.02,Buy Now Pay Later,Cancelled
TXN-100495,2023-12-29,December,Q4,CUST-2301,SKU-1022,Blender,Home & Kitchen,CozyCraft,Mobile App,Southeast,1,26.7,20,5.34,21.36,12.27,9.09,Buy Now Pay Later,Completed
TXN-100496,2023-10-06,October,Q4,CUST-3199,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Social Commerce,Northeast,2,177.41,5,17.74,337.08,149.98,187.1,PayPal,Completed
TXN-100497,2023-07-04,July,Q3,CUST-2202,SKU-1013,Running Shorts,Apparel,PureWear,Mobile App,UK,3,84.95,0,0.0,254.85,159.21,95.64,Buy Now Pay Later,Cancelled
TXN-100498,2023-12-09,December,Q4,CUST-2417,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Social Commerce,Southeast,1,54.64,0,0.0,54.64,20.32,34.32,Buy Now Pay Later,Cancelled
TXN-100499,2023-06-14,June,Q2,CUST-2562,SKU-1015,Denim Jacket,Apparel,UrbanThread,Website,Southwest,1,51.98,15,7.8,44.18,33.04,11.14,PayPal,Cancelled
TXN-100500,2023-09-22,September,Q3,CUST-4367,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Marketplace,West,3,99.34,0,0.0,298.02,112.05,185.97,Buy Now Pay Later,Returned
TXN-100501,2023-11-30,November,Q4,CUST-1788,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Marketplace,West,1,230.34,0,0.0,230.34,74.68,155.66,Credit Card,Completed
TXN-100502,2023-02-03,February,Q1,CUST-1863,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Mobile App,UK,1,35.11,15,5.27,29.84,24.87,4.97,Apple Pay,Completed
TXN-100503,2023-02-06,February,Q1,CUST-4059,SKU-1013,Running Shorts,Apparel,PureWear,Mobile App,Northeast,4,84.95,15,50.97,288.83,212.28,76.55,Apple Pay,Completed
TXN-100504,2023-01-28,January,Q1,CUST-1729,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,West,1,65.43,0,0.0,65.43,38.69,26.74,Credit Card,Cancelled
TXN-100505,2023-07-18,July,Q3,CUST-2847,SKU-1014,Wool Sweater,Apparel,StyleCo,Social Commerce,Southwest,3,143.8,5,21.57,409.83,186.45,223.38,PayPal,Completed
TXN-100506,2023-01-04,January,Q1,CUST-3627,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Website,UK,1,118.07,10,11.81,106.26,39.7,66.56,Buy Now Pay Later,Completed
TXN-100507,2023-09-15,September,Q3,CUST-1434,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Marketplace,UK,1,144.95,0,0.0,144.95,77.19,67.76,PayPal,Cancelled
TXN-100508,2023-08-13,August,Q3,CUST-2562,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,UK,3,26.46,20,15.88,63.5,58.26,5.24,Credit Card,Returned
TXN-100509,2023-07-20,July,Q3,CUST-4263,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Marketplace,Canada,2,35.11,0,0.0,70.22,49.74,20.48,Debit Card,Completed
TXN-100510,2023-10-11,October,Q4,CUST-4583,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Mobile App,Northeast,3,93.88,0,0.0,281.64,159.33,122.31,Credit Card,Completed
TXN-100511,2023-10-08,October,Q4,CUST-4878,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Website,Midwest,4,36.35,10,14.54,130.86,120.08,10.78,Debit Card,Completed
TXN-100512,2023-09-20,September,Q3,CUST-1583,SKU-1013,Running Shorts,Apparel,PureWear,Mobile App,Southeast,4,84.95,15,50.97,288.83,212.28,76.55,Debit Card,Cancelled
TXN-100513,2023-04-03,April,Q2,CUST-3748,SKU-1016,Yoga Pants,Apparel,UrbanThread,Website,UK,2,205.4,0,0.0,410.8,141.8,269.0,Buy Now Pay Later,Returned
TXN-100514,2023-12-10,December,Q4,CUST-1275,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Marketplace,Northeast,1,93.41,0,0.0,93.41,64.05,29.36,Debit Card,Cancelled
TXN-100515,2023-03-07,March,Q1,CUST-3749,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Mobile App,Northeast,3,230.34,0,0.0,691.02,224.04,466.98,PayPal,Cancelled
TXN-100516,2023-09-06,September,Q3,CUST-2845,SKU-1004,USB-C Hub,Electronics,PixelEdge,Marketplace,West,2,18.39,0,0.0,36.78,16.52,20.26,PayPal,Cancelled
TXN-100517,2023-06-11,June,Q2,CUST-4926,SKU-1009,Phone Stand,Electronics,PixelEdge,Social Commerce,Southeast,3,133.99,20,80.39,321.58,220.47,101.11,Credit Card,Completed
TXN-100518,2023-11-25,November,Q4,CUST-2786,SKU-1015,Denim Jacket,Apparel,UrbanThread,Marketplace,UK,2,51.98,15,15.59,88.37,66.08,22.29,PayPal,Completed
TXN-100519,2023-08-25,August,Q3,CUST-2824,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Marketplace,UK,3,93.88,5,14.08,267.56,159.33,108.23,PayPal,Returned
TXN-100520,2023-11-27,November,Q4,CUST-3484,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Website,UK,1,98.58,0,0.0,98.58,52.57,46.01,PayPal,Completed
TXN-100521,2023-11-17,November,Q4,CUST-1313,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Website,Northeast,2,196.28,0,0.0,392.56,143.46,249.1,Buy Now Pay Later,Completed
TXN-100522,2023-10-30,October,Q4,CUST-1871,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Website,West,4,26.61,20,21.29,85.15,42.56,42.59,PayPal,Cancelled
TXN-100523,2023-03-18,March,Q1,CUST-2498,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Social Commerce,Southeast,4,196.28,15,117.77,667.35,286.92,380.43,Buy Now Pay Later,Completed
TXN-100524,2023-09-19,September,Q3,CUST-1370,SKU-1008,LED Desk Lamp,Electronics,TechPro,Social Commerce,Midwest,4,81.6,10,32.64,293.76,117.28,176.48,Buy Now Pay Later,Completed
TXN-100525,2023-11-11,November,Q4,CUST-3802,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Mobile App,UK,2,197.52,20,79.01,316.03,133.08,182.95,Buy Now Pay Later,Completed
TXN-100526,2023-10-17,October,Q4,CUST-4885,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Mobile App,Canada,2,174.23,0,0.0,348.46,147.9,200.56,Apple Pay,Completed
TXN-100527,2023-09-07,September,Q3,CUST-1949,SKU-1002,Smart Watch,Electronics,SoundWave,Website,Midwest,2,65.43,20,26.17,104.69,77.38,27.31,PayPal,Completed
TXN-100528,2023-07-04,July,Q3,CUST-2589,SKU-1002,Smart Watch,Electronics,SoundWave,Social Commerce,Southwest,2,65.43,10,13.09,117.77,77.38,40.39,Credit Card,Completed
TXN-100529,2023-12-27,December,Q4,CUST-4966,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Marketplace,UK,3,93.41,0,0.0,280.23,192.15,88.08,PayPal,Cancelled
TXN-100530,2023-12-01,December,Q4,CUST-2550,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,West,2,196.28,5,19.63,372.93,143.46,229.47,Credit Card,Cancelled
TXN-100531,2023-09-22,September,Q3,CUST-2662,SKU-1016,Yoga Pants,Apparel,UrbanThread,Marketplace,UK,4,205.4,0,0.0,821.6,283.6,538.0,PayPal,Returned
TXN-100532,2023-03-13,March,Q1,CUST-2801,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,Southeast,1,54.64,10,5.46,49.18,20.32,28.86,Credit Card,Cancelled
TXN-100533,2023-03-18,March,Q1,CUST-1765,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Mobile App,Midwest,3,93.41,0,0.0,280.23,192.15,88.08,Buy Now Pay Later,Completed
TXN-100534,2023-06-19,June,Q2,CUST-3950,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Website,Southwest,2,197.52,5,19.75,375.29,133.08,242.21,Apple Pay,Returned
TXN-100535,2023-07-30,July,Q3,CUST-1091,SKU-1013,Running Shorts,Apparel,PureWear,Mobile App,Northeast,2,84.95,15,25.48,144.42,106.14,38.28,Debit Card,Cancelled
TXN-100536,2023-11-19,November,Q4,CUST-3099,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Website,West,2,26.61,0,0.0,53.22,21.28,31.94,Debit Card,Completed
TXN-100537,2023-09-22,September,Q3,CUST-4924,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Social Commerce,West,3,35.11,0,0.0,105.33,74.61,30.72,Buy Now Pay Later,Completed
TXN-100538,2023-04-21,April,Q2,CUST-2839,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Social Commerce,UK,3,99.34,0,0.0,298.02,112.05,185.97,Apple Pay,Completed
TXN-100539,2023-03-15,March,Q1,CUST-4254,SKU-1014,Wool Sweater,Apparel,StyleCo,Mobile App,West,4,143.8,10,57.52,517.68,248.6,269.08,Buy Now Pay Later,Completed
TXN-100540,2023-11-02,November,Q4,CUST-3419,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Website,Southeast,3,35.11,5,5.27,100.06,74.61,25.45,Apple Pay,Returned
TXN-100541,2023-04-14,April,Q2,CUST-3141,SKU-1008,LED Desk Lamp,Electronics,TechPro,Social Commerce,UK,1,81.6,0,0.0,81.6,29.32,52.28,Debit Card,Cancelled
TXN-100542,2023-11-11,November,Q4,CUST-3456,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Website,UK,2,113.18,5,11.32,215.04,78.02,137.02,Buy Now Pay Later,Cancelled
TXN-100543,2023-09-04,September,Q3,CUST-3700,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Mobile App,West,1,78.84,0,0.0,78.84,47.68,31.16,Buy Now Pay Later,Completed
TXN-100544,2023-08-04,August,Q3,CUST-2517,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Website,Canada,4,89.62,10,35.85,322.63,152.52,170.11,Buy Now Pay Later,Returned
